ProblemID,Replication,Seed,Mining,Family,Got,Expected,Pass
Ta20_5_8,4,211204237,Elite-only,NEH-TBKK2,1215,1215,True
Ta20_5_8,4,211204237,Elite-only,KK2-style-NEH,1237,1237,True
Ta20_5_8,4,211204237,Elite-only,FRB4-p1,1217,1217,True
Ta20_5_8,4,211204237,Elite-only,INEH-inspired,1234,1234,True
Ta20_5_8,4,211204237,Contrast,NEH,1223,1223,True
Ta20_5_8,4,211204237,Contrast,NEH-TBKK2,1215,1215,True
Ta20_5_8,4,211204237,Contrast,KK2-style-NEH,1237,1237,True
Ta20_5_8,4,211204237,Contrast,FRB4-p1,1217,1217,True
Ta20_5_8,4,211204237,Contrast,INEH-inspired,1217,1217,True
Ta20_5_8,5,211205246,Elite-only,NEH,1223,1223,True
Ta20_5_8,5,211205246,Elite-only,NEH-TBKK2,1215,1215,True
Ta20_5_8,5,211205246,Elite-only,KK2-style-NEH,1237,1237,True
Ta20_5_8,5,211205246,Elite-only,FRB4-p1,1217,1217,True
Ta20_5_8,5,211205246,Elite-only,INEH-inspired,1235,1235,True
Ta20_5_8,5,211205246,Contrast,NEH,1223,1223,True
Ta20_5_8,5,211205246,Contrast,NEH-TBKK2,1215,1215,True
Ta20_5_8,5,211205246,Contrast,KK2-style-NEH,1237,1237,True
Ta20_5_8,5,211205246,Contrast,FRB4-p1,1217,1217,True
Ta20_5_8,5,211205246,Contrast,INEH-inspired,1217,1217,True
Ta20_5_9,1,211301210,Elite-only,NEH,1280,1280,True
Ta20_5_9,1,211301210,Elite-only,NEH-TBKK2,1288,1288,True
Ta20_5_9,1,211301210,Elite-only,KK2-style-NEH,1284,1284,True
Ta20_5_9,1,211301210,Elite-only,FRB4-p1,1253,1253,True
Ta20_5_9,1,211301210,Elite-only,INEH-inspired,1255,1255,True
Ta20_5_9,1,211301210,Contrast,NEH,1280,1280,True
Ta20_5_9,1,211301210,Contrast,NEH-TBKK2,1288,1288,True
Ta20_5_9,1,211301210,Contrast,KK2-style-NEH,1284,1284,True
Ta20_5_9,1,211301210,Contrast,FRB4-p1,1270,1270,True
Ta20_5_9,1,211301210,Contrast,INEH-inspired,1255,1255,True
Ta20_5_9,2,211302219,Elite-only,NEH,1280,1280,True
Ta20_5_9,2,211302219,Elite-only,NEH-TBKK2,1288,1288,True
Ta20_5_9,2,211302219,Elite-only,KK2-style-NEH,1284,1284,True
Ta20_5_9,2,211302219,Elite-only,FRB4-p1,1253,1253,True
Ta20_5_9,2,211302219,Elite-only,INEH-inspired,1255,1255,True
Ta20_5_9,2,211302219,Contrast,NEH,1280,1280,True
Ta20_5_9,2,211302219,Contrast,NEH-TBKK2,1288,1288,True
Ta20_5_9,2,211302219,Contrast,KK2-style-NEH,1284,1284,True
Ta20_5_9,2,211302219,Contrast,FRB4-p1,1253,1253,True
Ta20_5_9,2,211302219,Contrast,INEH-inspired,1255,1255,True
Ta20_5_9,3,211303228,Elite-only,NEH,1280,1280,True
Ta20_5_9,3,211303228,Elite-only,NEH-TBKK2,1288,1288,True
Ta20_5_9,3,211303228,Elite-only,KK2-style-NEH,1284,1284,True
Ta20_5_9,3,211303228,Elite-only,FRB4-p1,1253,1253,True
Ta20_5_9,3,211303228,Elite-only,INEH-inspired,1255,1255,True
Ta20_5_9,3,211303228,Contrast,NEH,1280,1280,True
Ta20_5_9,3,211303228,Contrast,NEH-TBKK2,1288,1288,True
Ta20_5_9,3,211303228,Contrast,KK2-style-NEH,1284,1284,True
Ta20_5_9,3,211303228,Contrast,FRB4-p1,1253,1253,True
Ta20_5_9,3,211303228,Contrast,INEH-inspired,1255,1255,True
Ta20_5_9,4,211304237,Elite-only,NEH,1280,1280,True
Ta20_5_9,4,211304237,Elite-only,NEH-TBKK2,1288,1288,True
Ta20_5_9,4,211304237,Elite-only,KK2-style-NEH,1284,1284,True
Ta20_5_9,4,211304237,Elite-only,FRB4-p1,1240,1240,True
Ta20_5_9,4,211304237,Elite-only,INEH-inspired,1255,1255,True
Ta20_5_9,4,211304237,Contrast,NEH,1280,1280,True
Ta20_5_9,4,211304237,Contrast,NEH-TBKK2,1288,1288,True
Ta20_5_9,4,211304237,Contrast,KK2-style-NEH,1284,1284,True
Ta20_5_9,4,211304237,Contrast,FRB4-p1,1253,1253,True
Ta20_5_9,4,211304237,Contrast,INEH-inspired,1255,1255,True
Ta20_5_9,5,211305246,Elite-only,NEH,1280,1280,True
Ta20_5_9,5,211305246,Elite-only,NEH-TBKK2,1288,1288,True
Ta20_5_9,5,211305246,Elite-only,KK2-style-NEH,1284,1284,True
Ta20_5_9,5,211305246,Elite-only,FRB4-p1,1253,1253,True
Ta20_5_9,5,211305246,Elite-only,INEH-inspired,1255,1255,True
Ta20_5_9,5,211305246,Contrast,NEH,1280,1280,True
Ta20_5_9,5,211305246,Contrast,NEH-TBKK2,1288,1288,True
Ta20_5_9,5,211305246,Contrast,KK2-style-NEH,1284,1284,True
Ta20_5_9,5,211305246,Contrast,FRB4-p1,1270,1270,True
Ta20_5_9,5,211305246,Contrast,INEH-inspired,1255,1255,True
Ta20_5_10,1,211401210,Elite-only,NEH,1161,1161,True
Ta20_5_10,1,211401210,Elite-only,NEH-TBKK2,1161,1161,True
Ta20_5_10,1,211401210,Elite-only,KK2-style-NEH,1166,1166,True
Ta20_5_10,1,211401210,Elite-only,FRB4-p1,1120,1120,True
Ta20_5_10,1,211401210,Elite-only,INEH-inspired,1128,1128,True
Ta20_5_10,1,211401210,Contrast,NEH,1151,1151,True
Ta20_5_10,1,211401210,Contrast,NEH-TBKK2,1151,1151,True
Ta20_5_10,1,211401210,Contrast,KK2-style-NEH,1166,1166,True
Ta20_5_10,1,211401210,Contrast,FRB4-p1,1120,1120,True
Ta20_5_10,1,211401210,Contrast,INEH-inspired,1128,1128,True
Ta20_5_10,2,211402219,Elite-only,NEH,1151,1151,True
Ta20_5_10,2,211402219,Elite-only,NEH-TBKK2,1151,1151,True
Ta20_5_10,2,211402219,Elite-only,KK2-style-NEH,1166,1166,True
Ta20_5_10,2,211402219,Elite-only,FRB4-p1,1151,1151,True
Ta20_5_10,2,211402219,Elite-only,INEH-inspired,1151,1151,True
Ta20_5_10,2,211402219,Contrast,NEH,1151,1151,True
Ta20_5_10,2,211402219,Contrast,NEH-TBKK2,1151,1151,True
Ta20_5_10,2,211402219,Contrast,KK2-style-NEH,1166,1166,True
Ta20_5_10,2,211402219,Contrast,FRB4-p1,1120,1120,True
Ta20_5_10,2,211402219,Contrast,INEH-inspired,1120,1120,True
Ta20_5_10,3,211403228,Elite-only,NEH,1151,1151,True
Ta20_5_10,3,211403228,Elite-only,NEH-TBKK2,1151,1151,True
Ta20_5_10,3,211403228,Elite-only,KK2-style-NEH,1166,1166,True
Ta20_5_10,3,211403228,Elite-only,FRB4-p1,1120,1120,True
Ta20_5_10,3,211403228,Elite-only,INEH-inspired,1151,1151,True
Ta20_5_10,3,211403228,Contrast,NEH,1151,1151,True
Ta20_5_10,3,211403228,Contrast,NEH-TBKK2,1151,1151,True
Ta20_5_10,3,211403228,Contrast,KK2-style-NEH,1166,1166,True
Ta20_5_10,3,211403228,Contrast,FRB4-p1,1120,1120,True
Ta20_5_10,3,211403228,Contrast,INEH-inspired,1128,1128,True
Ta20_5_10,4,211404237,Elite-only,NEH,1161,1161,True
Ta20_5_10,4,211404237,Elite-only,NEH-TBKK2,1161,1161,True
Ta20_5_10,4,211404237,Elite-only,KK2-style-NEH,1166,1166,True
Ta20_5_10,4,211404237,Elite-only,FRB4-p1,1120,1120,True
Ta20_5_10,4,211404237,Elite-only,INEH-inspired,1128,1128,True
Ta20_5_10,4,211404237,Contrast,NEH,1151,1151,True
Ta20_5_10,4,211404237,Contrast,NEH-TBKK2,1151,1151,True
Ta20_5_10,4,211404237,Contrast,KK2-style-NEH,1164,1164,True
Ta20_5_10,4,211404237,Contrast,FRB4-p1,1120,1120,True
Ta20_5_10,4,211404237,Contrast,INEH-inspired,1120,1120,True
Ta20_5_10,5,211405246,Elite-only,NEH,1161,1161,True
Ta20_5_10,5,211405246,Elite-only,NEH-TBKK2,1161,1161,True
Ta20_5_10,5,211405246,Elite-only,KK2-style-NEH,1166,1166,True
Ta20_5_10,5,211405246,Elite-only,FRB4-p1,1120,1120,True
Ta20_5_10,5,211405246,Elite-only,INEH-inspired,1128,1128,True
Ta20_5_10,5,211405246,Contrast,NEH,1151,1151,True
Ta20_5_10,5,211405246,Contrast,NEH-TBKK2,1151,1151,True
Ta20_5_10,5,211405246,Contrast,KK2-style-NEH,1166,1166,True
Ta20_5_10,5,211405246,Contrast,FRB4-p1,1111,1111,True
Ta20_5_10,5,211405246,Contrast,INEH-inspired,1151,1151,True
Ta20_10_1,1,220501210,Elite-only,NEH,1675,1675,True
Ta20_10_1,1,220501210,Elite-only,NEH-TBKK2,1675,1675,True
Ta20_10_1,1,220501210,Elite-only,KK2-style-NEH,1660,1660,True
Ta20_10_1,1,220501210,Elite-only,FRB4-p1,1592,1592,True
Ta20_10_1,1,220501210,Elite-only,INEH-inspired,1655,1655,True
Ta20_10_1,1,220501210,Contrast,NEH,1675,1675,True
Ta20_10_1,1,220501210,Contrast,NEH-TBKK2,1675,1675,True
Ta20_10_1,1,220501210,Contrast,KK2-style-NEH,1660,1660,True
Ta20_10_1,1,220501210,Contrast,FRB4-p1,1606,1606,True
Ta20_10_1,1,220501210,Contrast,INEH-inspired,1601,1601,True
Ta20_10_1,2,220502219,Elite-only,NEH,1675,1675,True
Ta20_10_1,2,220502219,Elite-only,NEH-TBKK2,1675,1675,True
Ta20_10_1,2,220502219,Elite-only,KK2-style-NEH,1660,1660,True
Ta20_10_1,2,220502219,Elite-only,FRB4-p1,1592,1592,True
Ta20_10_1,2,220502219,Elite-only,INEH-inspired,1638,1638,True
Ta20_10_1,2,220502219,Contrast,NEH,1675,1675,True
Ta20_10_1,2,220502219,Contrast,NEH-TBKK2,1675,1675,True
Ta20_10_1,2,220502219,Contrast,KK2-style-NEH,1668,1668,True
Ta20_10_1,2,220502219,Contrast,FRB4-p1,1606,1606,True
Ta20_10_1,2,220502219,Contrast,INEH-inspired,1601,1601,True
Ta20_10_1,3,220503228,Elite-only,NEH,1675,1675,True
Ta20_10_1,3,220503228,Elite-only,NEH-TBKK2,1675,1675,True
Ta20_10_1,3,220503228,Elite-only,KK2-style-NEH,1660,1660,True
Ta20_10_1,3,220503228,Elite-only,FRB4-p1,1592,1592,True
Ta20_10_1,3,220503228,Elite-only,INEH-inspired,1655,1655,True
Ta20_10_1,3,220503228,Contrast,NEH,1675,1675,True
Ta20_10_1,3,220503228,Contrast,NEH-TBKK2,1675,1675,True
Ta20_10_1,3,220503228,Contrast,KK2-style-NEH,1668,1668,True
Ta20_10_1,3,220503228,Contrast,FRB4-p1,1606,1606,True
Ta20_10_1,3,220503228,Contrast,INEH-inspired,1605,1605,True
Ta20_10_1,4,220504237,Elite-only,NEH,1675,1675,True
Ta20_10_1,4,220504237,Elite-only,NEH-TBKK2,1675,1675,True
Ta20_10_1,4,220504237,Elite-only,KK2-style-NEH,1660,1660,True
Ta20_10_1,4,220504237,Elite-only,FRB4-p1,1592,1592,True
Ta20_10_1,4,220504237,Elite-only,INEH-inspired,1634,1634,True
Ta20_10_1,4,220504237,Contrast,NEH,1675,1675,True
Ta20_10_1,4,220504237,Contrast,NEH-TBKK2,1675,1675,True
Ta20_10_1,4,220504237,Contrast,KK2-style-NEH,1668,1668,True
Ta20_10_1,4,220504237,Contrast,FRB4-p1,1598,1598,True
Ta20_10_1,4,220504237,Contrast,INEH-inspired,1601,1601,True
Ta20_10_1,5,220505246,Elite-only,NEH,1675,1675,True
Ta20_10_1,5,220505246,Elite-only,NEH-TBKK2,1675,1675,True
Ta20_10_1,5,220505246,Elite-only,KK2-style-NEH,1660,1660,True
Ta20_10_1,5,220505246,Elite-only,FRB4-p1,1592,1592,True
Ta20_10_1,5,220505246,Elite-only,INEH-inspired,1633,1633,True
Ta20_10_1,5,220505246,Contrast,NEH,1675,1675,True
Ta20_10_1,5,220505246,Contrast,NEH-TBKK2,1675,1675,True
Ta20_10_1,5,220505246,Contrast,KK2-style-NEH,1668,1668,True
Ta20_10_1,5,220505246,Contrast,FRB4-p1,1606,1606,True
Ta20_10_1,5,220505246,Contrast,INEH-inspired,1601,1601,True
Ta20_10_2,1,220601210,Elite-only,NEH,1723,1723,True
Ta20_10_2,1,220601210,Elite-only,NEH-TBKK2,1727,1727,True
Ta20_10_2,1,220601210,Elite-only,KK2-style-NEH,1761,1761,True
Ta20_10_2,1,220601210,Elite-only,FRB4-p1,1719,1719,True
Ta20_10_2,1,220601210,Elite-only,INEH-inspired,1688,1688,True
Ta20_10_2,1,220601210,Contrast,NEH,1723,1723,True
Ta20_10_2,1,220601210,Contrast,NEH-TBKK2,1736,1736,True
Ta20_10_2,1,220601210,Contrast,KK2-style-NEH,1773,1773,True
Ta20_10_2,1,220601210,Contrast,FRB4-p1,1698,1698,True
Ta20_10_2,1,220601210,Contrast,INEH-inspired,1688,1688,True
Ta20_10_2,2,220602219,Elite-only,NEH,1723,1723,True
Ta20_10_2,2,220602219,Elite-only,NEH-TBKK2,1727,1727,True
Ta20_10_2,2,220602219,Elite-only,KK2-style-NEH,1773,1773,True
Ta20_10_2,2,220602219,Elite-only,FRB4-p1,1719,1719,True
Ta20_10_2,2,220602219,Elite-only,INEH-inspired,1688,1688,True
Ta20_10_2,2,220602219,Contrast,NEH,1723,1723,True
Ta20_10_2,2,220602219,Contrast,NEH-TBKK2,1727,1727,True
Ta20_10_2,2,220602219,Contrast,KK2-style-NEH,1773,1773,True
Ta20_10_2,2,220602219,Contrast,FRB4-p1,1706,1706,True
Ta20_10_2,2,220602219,Contrast,INEH-inspired,1688,1688,True
Ta20_10_2,3,220603228,Elite-only,NEH,1723,1723,True
Ta20_10_2,3,220603228,Elite-only,NEH-TBKK2,1723,1723,True
Ta20_10_2,3,220603228,Elite-only,KK2-style-NEH,1773,1773,True
Ta20_10_2,3,220603228,Elite-only,FRB4-p1,1715,1715,True
Ta20_10_2,3,220603228,Elite-only,INEH-inspired,1688,1688,True
Ta20_10_2,3,220603228,Contrast,NEH,1723,1723,True
Ta20_10_2,3,220603228,Contrast,NEH-TBKK2,1727,1727,True
Ta20_10_2,3,220603228,Contrast,KK2-style-NEH,1773,1773,True
Ta20_10_2,3,220603228,Contrast,FRB4-p1,1706,1706,True
Ta20_10_2,3,220603228,Contrast,INEH-inspired,1688,1688,True
Ta20_10_2,4,220604237,Elite-only,NEH,1723,1723,True
Ta20_10_2,4,220604237,Elite-only,NEH-TBKK2,1727,1727,True
Ta20_10_2,4,220604237,Elite-only,KK2-style-NEH,1773,1773,True
Ta20_10_2,4,220604237,Elite-only,FRB4-p1,1719,1719,True
Ta20_10_2,4,220604237,Elite-only,INEH-inspired,1688,1688,True
Ta20_10_2,4,220604237,Contrast,NEH,1723,1723,True
Ta20_10_2,4,220604237,Contrast,NEH-TBKK2,1727,1727,True
Ta20_10_2,4,220604237,Contrast,KK2-style-NEH,1773,1773,True
Ta20_10_2,4,220604237,Contrast,FRB4-p1,1706,1706,True
Ta20_10_2,4,220604237,Contrast,INEH-inspired,1688,1688,True
Ta20_10_2,5,220605246,Elite-only,NEH,1723,1723,True
Ta20_10_2,5,220605246,Elite-only,NEH-TBKK2,1723,1723,True
Ta20_10_2,5,220605246,Elite-only,KK2-style-NEH,1761,1761,True
Ta20_10_2,5,220605246,Elite-only,FRB4-p1,1721,1721,True
Ta20_10_2,5,220605246,Elite-only,INEH-inspired,1688,1688,True
Ta20_10_2,5,220605246,Contrast,NEH,1723,1723,True
Ta20_10_2,5,220605246,Contrast,NEH-TBKK2,1727,1727,True
Ta20_10_2,5,220605246,Contrast,KK2-style-NEH,1773,1773,True
Ta20_10_2,5,220605246,Contrast,FRB4-p1,1706,1706,True
Ta20_10_2,5,220605246,Contrast,INEH-inspired,1688,1688,True
Ta20_10_3,1,220701210,Elite-only,NEH,1557,1557,True
Ta20_10_3,1,220701210,Elite-only,NEH-TBKK2,1565,1565,True
Ta20_10_3,1,220701210,Elite-only,KK2-style-NEH,1603,1603,True
Ta20_10_3,1,220701210,Elite-only,FRB4-p1,1535,1535,True
Ta20_10_3,1,220701210,Elite-only,INEH-inspired,1560,1560,True
Ta20_10_3,1,220701210,Contrast,NEH,1557,1557,True
Ta20_10_3,1,220701210,Contrast,NEH-TBKK2,1565,1565,True
Ta20_10_3,1,220701210,Contrast,KK2-style-NEH,1603,1603,True
Ta20_10_3,1,220701210,Contrast,FRB4-p1,1527,1527,True
Ta20_10_3,1,220701210,Contrast,INEH-inspired,1571,1571,True
Ta20_10_3,2,220702219,Elite-only,NEH,1557,1557,True
Ta20_10_3,2,220702219,Elite-only,NEH-TBKK2,1565,1565,True
Ta20_10_3,2,220702219,Elite-only,KK2-style-NEH,1603,1603,True
Ta20_10_3,2,220702219,Elite-only,FRB4-p1,1535,1535,True
Ta20_10_3,2,220702219,Elite-only,INEH-inspired,1564,1564,True
Ta20_10_3,2,220702219,Contrast,NEH,1557,1557,True
Ta20_10_3,2,220702219,Contrast,NEH-TBKK2,1565,1565,True
Ta20_10_3,2,220702219,Contrast,KK2-style-NEH,1603,1603,True
Ta20_10_3,2,220702219,Contrast,FRB4-p1,1545,1545,True
Ta20_10_3,2,220702219,Contrast,INEH-inspired,1571,1571,True
Ta20_10_3,3,220703228,Elite-only,NEH,1557,1557,True
Ta20_10_3,3,220703228,Elite-only,NEH-TBKK2,1565,1565,True
Ta20_10_3,3,220703228,Elite-only,KK2-style-NEH,1603,1603,True
Ta20_10_3,3,220703228,Elite-only,FRB4-p1,1527,1527,True
Ta20_10_3,3,220703228,Elite-only,INEH-inspired,1560,1560,True
Ta20_10_3,3,220703228,Contrast,NEH,1557,1557,True
Ta20_10_3,3,220703228,Contrast,NEH-TBKK2,1565,1565,True
Ta20_10_3,3,220703228,Contrast,KK2-style-NEH,1603,1603,True
Ta20_10_3,3,220703228,Contrast,FRB4-p1,1545,1545,True
Ta20_10_3,3,220703228,Contrast,INEH-inspired,1571,1571,True
Ta20_10_3,4,220704237,Elite-only,NEH,1557,1557,True
Ta20_10_3,4,220704237,Elite-only,NEH-TBKK2,1565,1565,True
Ta20_10_3,4,220704237,Elite-only,KK2-style-NEH,1603,1603,True
Ta20_10_3,4,220704237,Elite-only,FRB4-p1,1527,1527,True
Ta20_10_3,4,220704237,Elite-only,INEH-inspired,1564,1564,True
Ta20_10_3,4,220704237,Contrast,NEH,1557,1557,True
Ta20_10_3,4,220704237,Contrast,NEH-TBKK2,1565,1565,True
Ta20_10_3,4,220704237,Contrast,KK2-style-NEH,1603,1603,True
Ta20_10_3,4,220704237,Contrast,FRB4-p1,1545,1545,True
Ta20_10_3,4,220704237,Contrast,INEH-inspired,1571,1571,True
Ta20_10_3,5,220705246,Elite-only,NEH,1557,1557,True
Ta20_10_3,5,220705246,Elite-only,NEH-TBKK2,1565,1565,True
Ta20_10_3,5,220705246,Elite-only,KK2-style-NEH,1603,1603,True
Ta20_10_3,5,220705246,Elite-only,FRB4-p1,1527,1527,True
Ta20_10_3,5,220705246,Elite-only,INEH-inspired,1564,1564,True
Ta20_10_3,5,220705246,Contrast,NEH,1557,1557,True
Ta20_10_3,5,220705246,Contrast,NEH-TBKK2,1565,1565,True
Ta20_10_3,5,220705246,Contrast,KK2-style-NEH,1603,1603,True
Ta20_10_3,5,220705246,Contrast,FRB4-p1,1538,1538,True
Ta20_10_3,5,220705246,Contrast,INEH-inspired,1571,1571,True
Ta20_10_4,1,220801210,Elite-only,NEH,1432,1432,True
Ta20_10_4,1,220801210,Elite-only,NEH-TBKK2,1432,1432,True
Ta20_10_4,1,220801210,Elite-only,KK2-style-NEH,1428,1428,True
Ta20_10_4,1,220801210,Elite-only,FRB4-p1,1407,1407,True
Ta20_10_4,1,220801210,Elite-only,INEH-inspired,1415,1415,True
Ta20_10_4,1,220801210,Contrast,NEH,1432,1432,True
Ta20_10_4,1,220801210,Contrast,NEH-TBKK2,1432,1432,True
Ta20_10_4,1,220801210,Contrast,KK2-style-NEH,1428,1428,True
Ta20_10_4,1,220801210,Contrast,FRB4-p1,1407,1407,True
Ta20_10_4,1,220801210,Contrast,INEH-inspired,1396,1396,True
Ta20_10_4,2,220802219,Elite-only,NEH,1432,1432,True
Ta20_10_4,2,220802219,Elite-only,NEH-TBKK2,1432,1432,True
Ta20_10_4,2,220802219,Elite-only,KK2-style-NEH,1428,1428,True
Ta20_10_4,2,220802219,Elite-only,FRB4-p1,1407,1407,True
Ta20_10_4,2,220802219,Elite-only,INEH-inspired,1415,1415,True
Ta20_10_4,2,220802219,Contrast,NEH,1432,1432,True
Ta20_10_4,2,220802219,Contrast,NEH-TBKK2,1432,1432,True
Ta20_10_4,2,220802219,Contrast,KK2-style-NEH,1428,1428,True
Ta20_10_4,2,220802219,Contrast,FRB4-p1,1407,1407,True
Ta20_10_4,2,220802219,Contrast,INEH-inspired,1415,1415,True
Ta20_10_4,3,220803228,Elite-only,NEH,1432,1432,True
Ta20_10_4,3,220803228,Elite-only,NEH-TBKK2,1432,1432,True
Ta20_10_4,3,220803228,Elite-only,KK2-style-NEH,1428,1428,True
Ta20_10_4,3,220803228,Elite-only,FRB4-p1,1416,1416,True
Ta20_10_4,3,220803228,Elite-only,INEH-inspired,1415,1415,True
Ta20_10_4,3,220803228,Contrast,NEH,1432,1432,True
Ta20_10_4,3,220803228,Contrast,NEH-TBKK2,1432,1432,True
Ta20_10_4,3,220803228,Contrast,KK2-style-NEH,1428,1428,True
Ta20_10_4,3,220803228,Contrast,FRB4-p1,1416,1416,True
Ta20_10_4,3,220803228,Contrast,INEH-inspired,1396,1396,True
Ta20_10_4,4,220804237,Elite-only,NEH,1432,1432,True
Ta20_10_4,4,220804237,Elite-only,NEH-TBKK2,1432,1432,True
Ta20_10_4,4,220804237,Elite-only,KK2-style-NEH,1428,1428,True
Ta20_10_4,4,220804237,Elite-only,FRB4-p1,1407,1407,True
Ta20_10_4,4,220804237,Elite-only,INEH-inspired,1415,1415,True
Ta20_10_4,4,220804237,Contrast,NEH,1432,1432,True
Ta20_10_4,4,220804237,Contrast,NEH-TBKK2,1432,1432,True
Ta20_10_4,4,220804237,Contrast,KK2-style-NEH,1428,1428,True
Ta20_10_4,4,220804237,Contrast,FRB4-p1,1407,1407,True
Ta20_10_4,4,220804237,Contrast,INEH-inspired,1396,1396,True
Ta20_10_4,5,220805246,Elite-only,NEH,1432,1432,True
Ta20_10_4,5,220805246,Elite-only,NEH-TBKK2,1432,1432,True
Ta20_10_4,5,220805246,Elite-only,KK2-style-NEH,1428,1428,True
Ta20_10_4,5,220805246,Elite-only,FRB4-p1,1407,1407,True
Ta20_10_4,5,220805246,Elite-only,INEH-inspired,1415,1415,True
Ta20_10_4,5,220805246,Contrast,NEH,1432,1432,True
Ta20_10_4,5,220805246,Contrast,NEH-TBKK2,1432,1432,True
Ta20_10_4,5,220805246,Contrast,KK2-style-NEH,1428,1428,True
Ta20_10_4,5,220805246,Contrast,FRB4-p1,1407,1407,True
Ta20_10_4,5,220805246,Contrast,INEH-inspired,1415,1415,True
Ta20_10_5,1,220901210,Elite-only,NEH,1502,1502,True
Ta20_10_5,1,220901210,Elite-only,NEH-TBKK2,1502,1502,True
Ta20_10_5,1,220901210,Elite-only,KK2-style-NEH,1487,1487,True
Ta20_10_5,1,220901210,Elite-only,FRB4-p1,1486,1486,True
Ta20_10_5,1,220901210,Elite-only,INEH-inspired,1451,1451,True
Ta20_10_5,1,220901210,Contrast,NEH,1502,1502,True
Ta20_10_5,1,220901210,Contrast,NEH-TBKK2,1502,1502,True
Ta20_10_5,1,220901210,Contrast,KK2-style-NEH,1487,1487,True
Ta20_10_5,1,220901210,Contrast,FRB4-p1,1469,1469,True
Ta20_10_5,1,220901210,Contrast,INEH-inspired,1460,1460,True
Ta20_10_5,2,220902219,Elite-only,NEH,1502,1502,True
Ta20_10_5,2,220902219,Elite-only,NEH-TBKK2,1502,1502,True
Ta20_10_5,2,220902219,Elite-only,KK2-style-NEH,1487,1487,True
Ta20_10_5,2,220902219,Elite-only,FRB4-p1,1486,1486,True
Ta20_10_5,2,220902219,Elite-only,INEH-inspired,1469,1469,True
Ta20_10_5,2,220902219,Contrast,NEH,1502,1502,True
Ta20_10_5,2,220902219,Contrast,NEH-TBKK2,1502,1502,True
Ta20_10_5,2,220902219,Contrast,KK2-style-NEH,1487,1487,True
Ta20_10_5,2,220902219,Contrast,FRB4-p1,1484,1484,True
Ta20_10_5,2,220902219,Contrast,INEH-inspired,1452,1452,True
Ta20_10_5,3,220903228,Elite-only,NEH,1502,1502,True
Ta20_10_5,3,220903228,Elite-only,NEH-TBKK2,1502,1502,True
Ta20_10_5,3,220903228,Elite-only,KK2-style-NEH,1487,1487,True
Ta20_10_5,3,220903228,Elite-only,FRB4-p1,1486,1486,True
Ta20_10_5,3,220903228,Elite-only,INEH-inspired,1462,1462,True
Ta20_10_5,3,220903228,Contrast,NEH,1502,1502,True
Ta20_10_5,3,220903228,Contrast,NEH-TBKK2,1502,1502,True
Ta20_10_5,3,220903228,Contrast,KK2-style-NEH,1487,1487,True
Ta20_10_5,3,220903228,Contrast,FRB4-p1,1486,1486,True
Ta20_10_5,3,220903228,Contrast,INEH-inspired,1457,1457,True
Ta20_10_5,4,220904237,Elite-only,NEH,1502,1502,True
Ta20_10_5,4,220904237,Elite-only,NEH-TBKK2,1502,1502,True
Ta20_10_5,4,220904237,Elite-only,KK2-style-NEH,1487,1487,True
Ta20_10_5,4,220904237,Elite-only,FRB4-p1,1486,1486,True
Ta20_10_5,4,220904237,Elite-only,INEH-inspired,1444,1444,True
Ta20_10_5,4,220904237,Contrast,NEH,1502,1502,True
Ta20_10_5,4,220904237,Contrast,NEH-TBKK2,1502,1502,True
Ta20_10_5,4,220904237,Contrast,KK2-style-NEH,1487,1487,True
Ta20_10_5,4,220904237,Contrast,FRB4-p1,1484,1484,True
Ta20_10_5,4,220904237,Contrast,INEH-inspired,1460,1460,True
Ta20_10_5,5,220905246,Elite-only,NEH,1502,1502,True
Ta20_10_5,5,220905246,Elite-only,NEH-TBKK2,1502,1502,True
Ta20_10_5,5,220905246,Elite-only,KK2-style-NEH,1487,1487,True
Ta20_10_5,5,220905246,Elite-only,FRB4-p1,1446,1446,True
Ta20_10_5,5,220905246,Elite-only,INEH-inspired,1452,1452,True
Ta20_10_5,5,220905246,Contrast,NEH,1502,1502,True
Ta20_10_5,5,220905246,Contrast,NEH-TBKK2,1502,1502,True
Ta20_10_5,5,220905246,Contrast,KK2-style-NEH,1487,1487,True
Ta20_10_5,5,220905246,Contrast,FRB4-p1,1486,1486,True
Ta20_10_5,5,220905246,Contrast,INEH-inspired,1452,1452,True
Ta20_10_6,1,221001210,Elite-only,NEH,1453,1453,True
Ta20_10_6,1,221001210,Elite-only,NEH-TBKK2,1453,1453,True
Ta20_10_6,1,221001210,Elite-only,KK2-style-NEH,1477,1477,True
Ta20_10_6,1,221001210,Elite-only,FRB4-p1,1448,1448,True
Ta20_10_6,1,221001210,Elite-only,INEH-inspired,1448,1448,True
Ta20_10_6,1,221001210,Contrast,NEH,1453,1453,True
Ta20_10_6,1,221001210,Contrast,NEH-TBKK2,1453,1453,True
Ta20_10_6,1,221001210,Contrast,KK2-style-NEH,1477,1477,True
Ta20_10_6,1,221001210,Contrast,FRB4-p1,1448,1448,True
Ta20_10_6,1,221001210,Contrast,INEH-inspired,1467,1467,True
Ta20_10_6,2,221002219,Elite-only,NEH,1453,1453,True
Ta20_10_6,2,221002219,Elite-only,NEH-TBKK2,1453,1453,True
Ta20_10_6,2,221002219,Elite-only,KK2-style-NEH,1477,1477,True
